"id_partido","temporada","torneo","equipo","rival","posesion","momentum","pases","pases_ultimo_tercio","pases_area_rival","pases_entre_lineas","grandes_ocasiones","remates_al_arco","xG","xGOT","condicion"
4881,2026,"Apertura","Aguilas Doradas","Fortaleza CEIF",56.5,68.8,483,117,25,5,2,5,1.03,1.17,"Local"
4881,2026,"Apertura","Fortaleza CEIF","Aguilas Doradas",43.5,31.2,339,71,12,4,2,4,0.89,0.65,"Visitante"
4882,2026,"Apertura","America de Cali","Atletico Nacional",44.3,33.1,303,58,19,10,4,4,1.59,1.8,"Local"
4882,2026,"Apertura","Atletico Nacional","America de Cali",55.7,66.9,443,90,15,7,2,4,0.94,0.97,"Visitante"
4883,2026,"Apertura","Jaguares","Independiente Medellin",44.8,44.6,331,82,26,11,4,4,1.58,1.15,"Local"
4883,2026,"Apertura","Independiente Medellin","Jaguares",55.2,55.4,407,75,9,6,0,4,0.34,0.31,"Visitante"
4884,2026,"Apertura","Envigado","Boyaca Chico",59.7,63.8,468,94,24,7,1,7,0.75,0.86,"Local"
4884,2026,"Apertura","Boyaca Chico","Envigado",40.3,36.2,285,62,9,7,2,5,0.92,1,"Visitante"
4885,2026,"Apertura","Boyaca Chico","Deportivo Cali",37.8,39.9,309,74,22,9,2,5,1.05,0.98,"Local"
4885,2026,"Apertura","Deportivo Cali","Boyaca Chico",62.2,60.1,467,84,15,5,2,4,0.95,0.7,"Visitante"
4886,2026,"Apertura","Deportes Tolima","Deportivo Pasto",62.3,73.1,479,91,20,3,3,8,1.62,1.32,"Local"
4886,2026,"Apertura","Deportivo Pasto","Deportes Tolima",37.7,26.9,287,52,10,7,0,4,0.23,0.17,"Visitante"
4887,2026,"Apertura","Jaguares","Deportivo Pereira",56.8,51.8,435,85,8,5,1,3,0.56,0.63,"Local"
4887,2026,"Apertura","Deportivo Pereira","Jaguares",43.2,48.2,349,61,10,7,2,3,0.87,0.93,"Visitante"
4888,2026,"Apertura","Once Caldas","Junior",38.4,42.8,312,77,27,11,1,4,0.64,0.76,"Local"
4888,2026,"Apertura","Junior","Once Caldas",61.6,57.2,459,93,14,7,1,4,0.65,0.47,"Visitante"
4889,2026,"Apertura","Junior","La Equidad",55.4,49.9,400,86,8,6,2,3,0.88,0.87,"Local"
4889,2026,"Apertura","La Equidad","Junior",44.6,50.1,354,69,11,10,1,4,0.63,0.46,"Visitante"
4890,2026,"Apertura","Boyaca Chico","Junior",52.9,50.7,416,96,12,5,1,2,0.5,0.56,"Local"
4890,2026,"Apertura","Junior","Boyaca Chico",47.1,49.3,336,57,8,7,1,4,0.67,0.73,"Visitante"
4891,2026,"Apertura","Santa Fe","La Equidad",39.6,32.6,300,62,17,9,2,5,1.05,1.03,"Local"
4891,2026,"Apertura","La Equidad","Santa Fe",60.4,67.4,473,81,12,7,0,2,0.17,0.18,"Visitante"
4892,2026,"Apertura","Santa Fe","Jaguares",53.4,53.3,381,81,8,6,0,3,0.16,0.18,"Local"
4892,2026,"Apertura","Jaguares","Santa Fe",46.6,46.7,356,66,11,4,2,5,0.97,0.89,"Visitante"
4893,2026,"Apertura","Envigado","Millonarios",57.3,53.4,408,96,10,7,1,3,0.59,0.47,"Local"
4893,2026,"Apertura","Millonarios","Envigado",42.7,46.6,342,73,13,5,2,3,0.89,0.71,"Visitante"
4894,2026,"Apertura","Deportivo Cali","La Equidad",59.9,63,448,92,24,6,2,7,1.12,0.81,"Local"
4894,2026,"Apertura","La Equidad","Deportivo Cali",40.1,37,311,62,8,4,1,3,0.54,0.44,"Visitante"
4895,2026,"Apertura","America de Cali","Once Caldas",51,55.7,426,92,12,9,0,1,0.06,0.06,"Local"
4895,2026,"Apertura","Once Caldas","America de Cali",49,44.3,330,60,9,6,1,2,0.44,0.39,"Visitante"
4896,2026,"Apertura","Deportivo Pereira","Alianza",50,55.8,435,84,8,7,1,3,0.56,0.42,"Local"
4896,2026,"Apertura","Alianza","Deportivo Pereira",50,44.2,391,82,13,5,1,4,0.68,0.57,"Visitante"
4897,2026,"Apertura","Envigado","Independiente Medellin",66.9,72.2,399,91,25,8,2,7,1.29,1.32,"Local"
4897,2026,"Apertura","Independiente Medellin","Envigado",33.1,27.8,271,56,11,4,2,2,0.82,0.85,"Visitante"
4898,2026,"Apertura","Aguilas Doradas","Independiente Medellin",59.9,67,475,117,33,5,3,7,1.55,1.8,"Local"
4898,2026,"Apertura","Independiente Medellin","Aguilas Doradas",40.1,33,299,68,12,8,2,3,0.83,0.73,"Visitante"
4899,2026,"Apertura","Atletico Nacional","Aguilas Doradas",60.4,68.4,465,106,28,6,3,6,1.48,1.24,"Local"
4899,2026,"Apertura","Aguilas Doradas","Atletico Nacional",39.6,31.6,305,68,10,6,2,4,0.97,0.76,"Visitante"
4900,2026,"Apertura","Jaguares","Aguilas Doradas",52,49.8,441,91,11,6,1,3,0.55,0.48,"Local"
4900,2026,"Apertura","Aguilas Doradas","Jaguares",48,50.2,393,80,10,5,0,4,0.3,0.23,"Visitante"
4901,2026,"Apertura","Independiente Medellin","Boyaca Chico",57.5,50.2,400,86,11,6,0,3,0.18,0.17,"Local"
4901,2026,"Apertura","Boyaca Chico","Independiente Medellin",42.5,49.8,295,64,8,7,1,3,0.57,0.61,"Visitante"
4902,2026,"Apertura","America de Cali","Deportivo Pasto",37.2,41.3,295,72,19,12,1,3,0.57,0.64,"Local"
4902,2026,"Apertura","Deportivo Pasto","America de Cali",62.8,58.7,491,104,15,8,2,4,0.88,0.99,"Visitante"
4903,2026,"Apertura","Millonarios","Atletico Bucaramanga",38.6,40.1,311,65,18,15,1,4,0.65,0.7,"Local"
4903,2026,"Apertura","Atletico Bucaramanga","Millonarios",61.4,59.9,475,88,14,8,0,4,0.21,0.16,"Visitante"
4904,2026,"Apertura","Boyaca Chico","Deportivo Cali",64.8,71.1,452,104,22,5,2,5,0.96,1.01,"Local"
4904,2026,"Apertura","Deportivo Cali","Boyaca Chico",35.2,28.9,268,52,7,6,2,3,0.86,0.92,"Visitante"
4905,2026,"Apertura","Alianza","Millonarios",61.6,76.1,410,78,20,6,1,5,0.74,0.71,"Local"
4905,2026,"Apertura","Millonarios","Alianza",38.4,23.9,294,50,8,7,0,4,0.23,0.25,"Visitante"
4906,2026,"Apertura","America de Cali","Boyaca Chico",54.2,50.9,391,75,7,6,0,4,0.28,0.29,"Local"
4906,2026,"Apertura","Boyaca Chico","America de Cali",45.8,49.1,355,66,10,4,0,3,0.24,0.18,"Visitante"
4907,2026,"Apertura","Atletico Bucaramanga","Santa Fe",36.1,32.7,287,62,19,12,1,6,0.85,0.95,"Local"
4907,2026,"Apertura","Santa Fe","Atletico Bucaramanga",63.9,67.3,485,90,18,7,1,3,0.58,0.61,"Visitante"
4908,2026,"Apertura","Patriotas","Alianza",51,53.1,437,99,12,4,2,4,0.88,0.69,"Local"
4908,2026,"Apertura","Alianza","Patriotas",49,46.9,362,78,10,6,2,2,0.81,0.79,"Visitante"
4909,2026,"Apertura","Jaguares","Boyaca Chico",55,74.6,434,104,25,3,2,5,0.98,1.01,"Local"
4909,2026,"Apertura","Boyaca Chico","Jaguares",45,25.4,349,72,10,7,1,2,0.45,0.42,"Visitante"
4910,2026,"Apertura","Fortaleza CEIF","Atletico Nacional",42.9,42.4,315,66,19,12,3,3,1.25,1.3,"Local"
4910,2026,"Apertura","Atletico Nacional","Fortaleza CEIF",57.1,57.6,406,87,15,5,0,3,0.2,0.18,"Visitante"
4911,2026,"Apertura","America de Cali","Alianza",50.1,54,432,89,9,6,1,3,0.53,0.43,"Local"
4911,2026,"Apertura","Alianza","America de Cali",49.9,46,372,67,8,4,1,6,0.71,0.64,"Visitante"
4912,2026,"Apertura","Independiente Medellin","Deportivo Cali",38.5,38.4,260,51,17,13,2,5,0.95,1.14,"Local"
4912,2026,"Apertura","Deportivo Cali","Independiente Medellin",61.5,61.6,465,95,13,5,0,4,0.22,0.21,"Visitante"
4913,2026,"Apertura","Junior","Millonarios",56.6,71.8,451,93,21,5,1,6,0.84,0.74,"Local"
4913,2026,"Apertura","Millonarios","Junior",43.4,28.2,327,65,9,6,0,2,0.17,0.15,"Visitante"
4914,2026,"Apertura","Atletico Nacional","Junior",52.6,54.9,397,77,10,5,0,2,0.16,0.19,"Local"
4914,2026,"Apertura","Junior","Atletico Nacional",47.4,45.1,398,76,14,6,1,5,0.74,0.75,"Visitante"
4915,2026,"Apertura","Deportivo Cali","America de Cali",62.7,79.2,469,116,32,7,2,6,1.07,1.12,"Local"
4915,2026,"Apertura","America de Cali","Deportivo Cali",37.3,20.8,285,57,9,7,1,3,0.55,0.6,"Visitante"
4916,2026,"Apertura","Junior","Fortaleza CEIF",58.1,78,443,101,27,5,3,6,1.37,1.48,"Local"
4916,2026,"Apertura","Fortaleza CEIF","Junior",41.9,22,314,59,8,3,0,4,0.3,0.24,"Visitante"
4917,2026,"Apertura","Independiente Medellin","Atletico Nacional",45.7,44,307,59,16,13,1,4,0.66,0.52,"Local"
4917,2026,"Apertura","Atletico Nacional","Independiente Medellin",54.3,56,400,70,13,6,0,4,0.35,0.29,"Visitante"
4918,2026,"Apertura","Atletico Nacional","Deportes Tolima",55,51.7,414,95,10,7,0,2,0.12,0.11,"Local"
4918,2026,"Apertura","Deportes Tolima","Atletico Nacional",45,48.3,318,55,8,5,0,2,0.12,0.11,"Visitante"
4919,2026,"Apertura","Aguilas Doradas","Deportivo Pasto",54.2,49.4,415,100,10,7,0,3,0.16,0.17,"Local"
4919,2026,"Apertura","Deportivo Pasto","Aguilas Doradas",45.8,50.6,318,71,12,7,0,5,0.43,0.41,"Visitante"
4920,2026,"Apertura","Once Caldas","Deportivo Pasto",43.9,39.4,305,62,17,9,3,4,1.31,1.23,"Local"
4920,2026,"Apertura","Deportivo Pasto","Once Caldas",56.1,60.6,435,80,13,5,1,4,0.56,0.53,"Visitante"
4921,2026,"Apertura","Junior","Deportes Tolima",44.2,38.7,288,68,21,11,1,5,0.76,0.66,"Local"
4921,2026,"Apertura","Deportes Tolima","Junior",55.8,61.3,435,90,13,7,0,4,0.27,0.27,"Visitante"
4922,2026,"Apertura","Deportivo Cali","Atletico Bucaramanga",66.4,71.6,439,86,20,7,2,6,1.1,1.19,"Local"
4922,2026,"Apertura","Atletico Bucaramanga","Deportivo Cali",33.6,28.4,227,39,5,5,1,5,0.68,0.73,"Visitante"
4923,2026,"Apertura","Junior","La Equidad",55,54.4,413,82,8,6,2,3,0.85,0.82,"Local"
4923,2026,"Apertura","La Equidad","Junior",45,45.6,360,80,12,9,2,3,0.85,0.97,"Visitante"
4924,2026,"Apertura","Boyaca Chico","America de Cali",50.2,49.9,446,90,12,9,0,3,0.23,0.25,"Local"
4924,2026,"Apertura","America de Cali","Boyaca Chico",49.8,50.1,357,78,14,8,0,3,0.27,0.22,"Visitante"
4925,2026,"Apertura","Jaguares","Fortaleza CEIF",62.1,62.3,473,105,23,6,2,5,1.1,0.8,"Local"
4925,2026,"Apertura","Fortaleza CEIF","Jaguares",37.9,37.7,292,51,6,6,0,5,0.43,0.34,"Visitante"
4926,2026,"Apertura","Deportivo Cali","America de Cali",41.2,41,323,66,22,12,1,3,0.58,0.49,"Local"
4926,2026,"Apertura","America de Cali","Deportivo Cali",58.8,59,439,77,13,4,2,3,0.84,0.95,"Visitante"
4927,2026,"Apertura","Deportes Tolima","Junior",66,77.6,478,103,24,7,1,6,0.64,0.68,"Local"
4927,2026,"Apertura","Junior","Deportes Tolima",34,22.4,248,55,7,5,2,1,0.73,0.52,"Visitante"
4928,2026,"Apertura","Once Caldas","Independiente Medellin",40,38.4,324,73,25,13,3,4,1.19,1.05,"Local"
4928,2026,"Apertura","Independiente Medellin","Once Caldas",60,61.6,484,89,16,5,0,2,0.18,0.13,"Visitante"
4929,2026,"Apertura","Boyaca Chico","Envigado",60.9,67.2,489,101,26,6,3,7,1.36,1.47,"Local"
4929,2026,"Apertura","Envigado","Boyaca Chico",39.1,32.8,282,62,9,5,2,3,0.86,0.72,"Visitante"
4930,2026,"Apertura","Independiente Medellin","Deportivo Pasto",44.4,45.9,286,59,18,8,4,5,1.63,1.21,"Local"
4930,2026,"Apertura","Deportivo Pasto","Independiente Medellin",55.6,54.1,433,97,17,5,2,2,0.84,0.66,"Visitante"
4931,2026,"Apertura","Millonarios","Boyaca Chico",66.9,63.9,486,104,23,5,2,6,1.12,0.94,"Local"
4931,2026,"Apertura","Boyaca Chico","Millonarios",33.1,36.1,205,41,7,6,1,5,0.63,0.59,"Visitante"
4932,2026,"Apertura","Deportivo Pasto","Deportivo Pereira",64.6,62.5,459,89,22,5,3,5,1.39,1.19,"Local"
4932,2026,"Apertura","Deportivo Pereira","Deportivo Pasto",35.4,37.5,286,60,8,6,2,3,0.84,0.94,"Visitante"
4933,2026,"Apertura","Jaguares","Once Caldas",45.3,32.2,286,67,19,10,4,3,1.59,1.31,"Local"
4933,2026,"Apertura","Once Caldas","Jaguares",54.7,67.8,409,90,14,6,2,5,1.02,0.94,"Visitante"
4934,2026,"Apertura","Deportivo Cali","La Equidad",64.7,75.8,493,120,33,6,2,7,1.27,1.48,"Local"
4934,2026,"Apertura","La Equidad","Deportivo Cali",35.3,24.2,293,67,11,6,1,6,0.7,0.77,"Visitante"
4935,2026,"Apertura","Fortaleza CEIF","Boyaca Chico",54.5,54.6,381,78,10,5,1,4,0.6,0.68,"Local"
4935,2026,"Apertura","Boyaca Chico","Fortaleza CEIF",45.5,45.4,345,71,12,4,1,3,0.55,0.54,"Visitante"
4936,2026,"Apertura","Deportivo Cali","Alianza",40,37.8,318,64,19,10,2,4,0.9,0.66,"Local"
4936,2026,"Apertura","Alianza","Deportivo Cali",60,62.2,415,77,13,8,1,5,0.61,0.44,"Visitante"
4937,2026,"Apertura","Deportivo Pasto","Deportivo Pereira",65.9,79.5,516,111,26,6,2,9,1.17,0.9,"Local"
4937,2026,"Apertura","Deportivo Pereira","Deportivo Pasto",34.1,20.5,250,43,8,6,2,2,0.79,0.84,"Visitante"
4938,2026,"Apertura","Millonarios","Deportivo Pereira",38.9,37.6,327,74,20,11,3,4,1.35,1.28,"Local"
4938,2026,"Apertura","Deportivo Pereira","Millonarios",61.1,62.4,475,104,19,4,1,4,0.58,0.63,"Visitante"
4939,2026,"Apertura","Envigado","La Equidad",65,69,446,105,27,7,2,6,1.14,0.91,"Local"
4939,2026,"Apertura","La Equidad","Envigado",35,31,260,48,8,7,0,5,0.41,0.37,"Visitante"
4940,2026,"Apertura","Millonarios","Deportivo Cali",43.5,34.1,334,67,17,10,3,4,1.19,1.34,"Local"
4940,2026,"Apertura","Deportivo Cali","Millonarios",56.5,65.9,412,74,12,5,1,5,0.72,0.67,"Visitante"
4941,2026,"Apertura","America de Cali","Boyaca Chico",40.8,33.4,284,67,20,9,4,4,1.65,1.39,"Local"
4941,2026,"Apertura","Boyaca Chico","America de Cali",59.2,66.6,434,99,13,6,2,4,0.87,0.68,"Visitante"
4942,2026,"Apertura","Envigado","Once Caldas",58.5,78.1,448,101,22,6,3,7,1.43,1.39,"Local"
4942,2026,"Apertura","Once Caldas","Envigado",41.5,21.9,301,67,11,4,1,3,0.52,0.6,"Visitante"
4943,2026,"Apertura","Alianza","Aguilas Doradas",41.5,45.8,339,71,19,9,2,4,0.87,1.02,"Local"
4943,2026,"Apertura","Aguilas Doradas","Alianza",58.5,54.2,452,99,13,5,2,5,1.05,1.04,"Visitante"
4944,2026,"Apertura","America de Cali","Deportivo Pasto",53.3,50.4,441,96,9,7,0,2,0.13,0.14,"Local"
4944,2026,"Apertura","Deportivo Pasto","America de Cali",46.7,49.6,382,67,11,7,2,3,0.82,0.67,"Visitante"
4945,2026,"Apertura","Atletico Nacional","Junior",51.5,49.5,432,107,11,6,1,1,0.42,0.43,"Local"
4945,2026,"Apertura","Junior","Atletico Nacional",48.5,50.5,330,69,13,4,0,3,0.19,0.14,"Visitante"
4946,2026,"Apertura","Deportivo Cali","Envigado",57.9,54.9,404,77,7,7,1,4,0.59,0.43,"Local"
4946,2026,"Apertura","Envigado","Deportivo Cali",42.1,45.1,335,67,9,6,0,3,0.2,0.19,"Visitante"
4947,2026,"Apertura","Patriotas","Deportes Tolima",36.5,38.1,351,81,22,11,4,4,1.61,1.66,"Local"
4947,2026,"Apertura","Deportes Tolima","Patriotas",63.5,61.9,505,90,15,8,1,2,0.44,0.32,"Visitante"
4948,2026,"Apertura","Alianza","Deportivo Pereira",51.5,51.7,429,94,9,5,0,3,0.16,0.12,"Local"
4948,2026,"Apertura","Deportivo Pereira","Alianza",48.5,48.3,355,75,13,5,1,0,0.33,0.24,"Visitante"
4949,2026,"Apertura","Santa Fe","America de Cali",60.1,64.9,480,114,28,6,1,6,0.65,0.68,"Local"
4949,2026,"Apertura","America de Cali","Santa Fe",39.9,35.1,279,51,7,7,1,4,0.61,0.44,"Visitante"
4950,2026,"Apertura","Atletico Bucaramanga","Santa Fe",56.1,54,418,84,8,5,2,2,0.76,0.57,"Local"
4950,2026,"Apertura","Santa Fe","Atletico Bucaramanga",43.9,46,339,60,10,3,1,4,0.6,0.48,"Visitante"
4951,2026,"Apertura","Aguilas Doradas","Deportivo Cali",57.4,55.7,403,80,8,6,1,4,0.61,0.54,"Local"
4951,2026,"Apertura","Deportivo Cali","Aguilas Doradas",42.6,44.3,313,54,11,6,0,4,0.33,0.3,"Visitante"
4952,2026,"Apertura","Junior","Atletico Nacional",41.8,44.2,323,74,22,11,1,4,0.54,0.51,"Local"
4952,2026,"Apertura","Atletico Nacional","Junior",58.2,55.8,441,84,12,6,1,2,0.51,0.53,"Visitante"
4953,2026,"Apertura","Aguilas Doradas","Boyaca Chico",41.9,44.1,291,67,19,10,1,4,0.68,0.7,"Local"
4953,2026,"Apertura","Boyaca Chico","Aguilas Doradas",58.1,55.9,438,76,13,7,1,2,0.43,0.45,"Visitante"
4954,2026,"Apertura","Alianza","Deportivo Cali",53.9,50.7,446,102,10,5,2,2,0.78,0.75,"Local"
4954,2026,"Apertura","Deportivo Cali","Alianza",46.1,49.3,340,67,12,4,1,3,0.57,0.51,"Visitante"
4955,2026,"Apertura","Jaguares","Millonarios",61.5,63.8,457,103,28,6,2,6,1.07,0.81,"Local"
4955,2026,"Apertura","Millonarios","Jaguares",38.5,36.2,313,66,12,8,0,4,0.23,0.24,"Visitante"
4956,2026,"Apertura","La Equidad","Deportivo Pasto",55.6,67.5,431,97,24,7,2,6,1.07,0.79,"Local"
4956,2026,"Apertura","Deportivo Pasto","La Equidad",44.4,32.5,315,59,11,10,2,4,0.9,0.93,"Visitante"
4957,2026,"Apertura","La Equidad","Santa Fe",64.9,70,449,92,20,6,3,4,1.25,1.03,"Local"
4957,2026,"Apertura","Santa Fe","La Equidad",35.1,30,291,64,9,6,2,4,0.94,0.93,"Visitante"
4958,2026,"Apertura","Patriotas","Independiente Medellin",50.7,54.6,397,90,9,8,2,3,0.86,0.86,"Local"
4958,2026,"Apertura","Independiente Medellin","Patriotas",49.3,45.4,353,75,12,5,0,3,0.17,0.15,"Visitante"
4959,2026,"Apertura","Millonarios","Once Caldas",56.8,66.7,473,115,28,6,2,5,1.02,1.19,"Local"
4959,2026,"Apertura","Once Caldas","Millonarios",43.2,33.3,327,66,10,3,2,3,0.84,0.87,"Visitante"
4960,2026,"Apertura","Deportes Tolima","Patriotas",38.4,34.2,329,66,21,11,1,4,0.68,0.66,"Local"
4960,2026,"Apertura","Patriotas","Deportes Tolima",61.6,65.8,468,106,14,8,1,3,0.55,0.61,"Visitante"
4961,2026,"Apertura","Santa Fe","Aguilas Doradas",39.2,45.9,299,69,19,13,3,5,1.26,1.07,"Local"
4961,2026,"Apertura","Aguilas Doradas","Santa Fe",60.8,54.1,472,87,12,7,1,4,0.57,0.51,"Visitante"
4962,2026,"Apertura","Deportivo Pereira","Jaguares",54.3,54,382,81,9,6,2,3,0.85,0.91,"Local"
4962,2026,"Apertura","Jaguares","Deportivo Pereira",45.7,46,316,62,10,9,2,4,0.86,0.68,"Visitante"
4963,2026,"Apertura","Deportes Tolima","Junior",55.6,52.2,418,80,8,7,1,3,0.59,0.64,"Local"
4963,2026,"Apertura","Junior","Deportes Tolima",44.4,47.8,344,77,13,7,0,4,0.23,0.17,"Visitante"
4964,2026,"Apertura","Deportivo Pasto","Patriotas",50,48.2,427,86,10,6,1,2,0.45,0.38,"Local"
4964,2026,"Apertura","Patriotas","Deportivo Pasto",50,51.8,370,80,10,8,0,4,0.24,0.23,"Visitante"
4965,2026,"Apertura","La Equidad","Alianza",60.6,69,481,112,27,7,3,8,1.56,1.85,"Local"
4965,2026,"Apertura","Alianza","La Equidad",39.4,31,263,57,9,7,0,3,0.25,0.21,"Visitante"
4966,2026,"Apertura","Deportes Tolima","Aguilas Doradas",43.8,40.7,323,73,25,10,1,4,0.63,0.6,"Local"
4966,2026,"Apertura","Aguilas Doradas","Deportes Tolima",56.2,59.3,459,83,12,8,2,3,0.81,0.78,"Visitante"
4967,2026,"Apertura","Independiente Medellin","Aguilas Doradas",56.6,52.9,439,106,10,7,2,4,0.97,0.83,"Local"
4967,2026,"Apertura","Aguilas Doradas","Independiente Medellin",43.4,47.1,311,69,9,4,1,5,0.69,0.59,"Visitante"
4968,2026,"Apertura","Millonarios","Alianza",62.2,79,443,87,21,6,3,5,1.36,1.42,"Local"
4968,2026,"Apertura","Alianza","Millonarios",37.8,21,329,68,10,8,0,3,0.26,0.28,"Visitante"
4969,2026,"Apertura","Atletico Nacional","Once Caldas",40,34.2,313,70,23,10,3,4,1.33,0.99,"Local"
4969,2026,"Apertura","Once Caldas","Atletico Nacional",60,65.8,441,78,13,8,0,3,0.18,0.16,"Visitante"
4970,2026,"Apertura","Deportivo Pereira","Deportivo Cali",45.2,38,326,68,19,11,1,6,0.77,0.89,"Local"
4970,2026,"Apertura","Deportivo Cali","Deportivo Pereira",54.8,62,413,71,11,5,2,2,0.81,0.59,"Visitante"
4971,2026,"Apertura","Envigado","Aguilas Doradas",62.4,79.4,461,92,23,7,3,6,1.36,1.22,"Local"
4971,2026,"Apertura","Aguilas Doradas","Envigado",37.6,20.6,284,60,12,6,1,3,0.48,0.4,"Visitante"
4972,2026,"Apertura","Once Caldas","Deportes Tolima",41.5,46,311,74,24,9,2,5,0.96,1.07,"Local"
4972,2026,"Apertura","Deportes Tolima","Once Caldas",58.5,54,464,83,12,9,1,4,0.59,0.55,"Visitante"
4973,2026,"Apertura","Atletico Nacional","Fortaleza CEIF",43.4,42.6,319,73,19,13,1,5,0.76,0.57,"Local"
4973,2026,"Apertura","Fortaleza CEIF","Atletico Nacional",56.6,57.4,432,89,13,4,2,2,0.79,0.86,"Visitante"
4974,2026,"Apertura","Deportivo Pasto","Santa Fe",43.6,45.1,270,53,17,12,3,5,1.38,1.23,"Local"
4974,2026,"Apertura","Santa Fe","Deportivo Pasto",56.4,54.9,441,81,11,4,2,2,0.77,0.81,"Visitante"
4975,2026,"Apertura","America de Cali","Atletico Bucaramanga",59,68.3,416,92,20,5,1,6,0.78,0.64,"Local"
4975,2026,"Apertura","Atletico Bucaramanga","America de Cali",41,31.7,327,64,11,7,0,4,0.24,0.26,"Visitante"
4976,2026,"Apertura","Junior","Once Caldas",56.8,54.3,402,80,8,7,2,3,0.9,0.99,"Local"
4976,2026,"Apertura","Once Caldas","Junior",43.2,45.7,336,64,12,3,1,2,0.44,0.32,"Visitante"
4977,2026,"Apertura","Patriotas","Envigado",41.8,33.1,297,68,20,12,3,4,1.2,1.31,"Local"
4977,2026,"Apertura","Envigado","Patriotas",58.2,66.9,438,88,15,6,2,5,0.94,1.02,"Visitante"
4978,2026,"Apertura","Atletico Nacional","Patriotas",57,66.4,478,115,25,5,3,6,1.39,1.57,"Local"
4978,2026,"Apertura","Patriotas","Atletico Nacional",43,33.6,299,62,12,6,0,4,0.2,0.19,"Visitante"
4979,2026,"Apertura","America de Cali","Aguilas Doradas",40.1,35.4,314,72,20,7,1,4,0.58,0.62,"Local"
4979,2026,"Apertura","Aguilas Doradas","America de Cali",59.9,64.6,439,84,15,8,0,3,0.24,0.2,"Visitante"
4980,2026,"Apertura","Jaguares","Deportivo Cali",56.3,54.8,423,94,12,6,1,3,0.54,0.46,"Local"
4980,2026,"Apertura","Deportivo Cali","Jaguares",43.7,45.2,378,71,9,7,1,2,0.43,0.41,"Visitante"
4981,2026,"Apertura","Atletico Bucaramanga","Deportivo Pereira",43.3,41.6,335,83,27,12,1,6,0.86,0.79,"Local"
4981,2026,"Apertura","Deportivo Pereira","Atletico Bucaramanga",56.7,58.4,454,98,14,7,1,3,0.48,0.36,"Visitante"
4982,2026,"Apertura","Once Caldas","Atletico Nacional",42.5,44.3,300,71,24,12,4,4,1.67,1.96,"Local"
4982,2026,"Apertura","Atletico Nacional","Once Caldas",57.5,55.7,405,74,11,6,2,2,0.78,0.86,"Visitante"
4983,2026,"Apertura","La Equidad","Santa Fe",61.6,62.3,479,118,28,7,1,5,0.77,0.87,"Local"
4983,2026,"Apertura","Santa Fe","La Equidad",38.4,37.7,300,53,7,5,1,4,0.53,0.51,"Visitante"
4984,2026,"Apertura","Jaguares","Santa Fe",61.3,76.7,465,99,27,7,2,6,1.01,0.83,"Local"
4984,2026,"Apertura","Santa Fe","Jaguares",38.7,23.3,264,51,10,5,2,4,0.95,1.01,"Visitante"
4985,2026,"Apertura","Aguilas Doradas","Junior",39.6,35.8,315,67,19,12,3,3,1.2,1.25,"Local"
4985,2026,"Apertura","Junior","Aguilas Doradas",60.4,64.2,497,93,16,6,2,1,0.71,0.62,"Visitante"
4986,2026,"Apertura","Boyaca Chico","Deportivo Pereira",65.3,77.6,462,100,27,6,3,6,1.44,1.29,"Local"
4986,2026,"Apertura","Deportivo Pereira","Boyaca Chico",34.7,22.4,274,50,7,6,2,1,0.73,0.64,"Visitante"
4987,2026,"Apertura","Atletico Bucaramanga","Millonarios",54.4,49.1,428,102,9,6,0,3,0.23,0.16,"Local"
4987,2026,"Apertura","Millonarios","Atletico Bucaramanga",45.6,50.9,330,70,10,5,0,3,0.23,0.26,"Visitante"
4988,2026,"Apertura","La Equidad","Atletico Bucaramanga",37.2,35.5,309,74,21,14,1,4,0.57,0.65,"Local"
4988,2026,"Apertura","Atletico Bucaramanga","La Equidad",62.8,64.5,473,89,13,5,2,4,0.96,0.69,"Visitante"
4989,2026,"Apertura","Santa Fe","Once Caldas",50.1,51.3,434,98,10,5,1,3,0.53,0.55,"Local"
4989,2026,"Apertura","Once Caldas","Santa Fe",49.9,48.7,395,86,14,4,0,3,0.19,0.22,"Visitante"
4990,2026,"Apertura","La Equidad","Envigado",62,67.5,447,87,18,7,3,5,1.39,1.14,"Local"
4990,2026,"Apertura","Envigado","La Equidad",38,32.5,280,56,7,7,1,3,0.52,0.54,"Visitante"
4991,2026,"Apertura","Millonarios","Jaguares",66.6,75.7,494,121,29,4,2,5,1.04,0.89,"Local"
4991,2026,"Apertura","Jaguares","Millonarios",33.4,24.3,282,56,9,5,0,4,0.23,0.19,"Visitante"
4992,2026,"Apertura","Atletico Bucaramanga","Santa Fe",44.7,45.9,306,58,20,13,4,4,1.58,1.24,"Local"
4992,2026,"Apertura","Santa Fe","Atletico Bucaramanga",55.3,54.1,426,86,13,3,1,5,0.58,0.55,"Visitante"
4993,2026,"Apertura","Patriotas","Envigado",54.8,48.8,403,88,8,6,2,3,0.84,0.79,"Local"
4993,2026,"Apertura","Envigado","Patriotas",45.2,51.2,333,59,9,7,1,3,0.6,0.63,"Visitante"
4994,2026,"Apertura","Deportivo Pereira","Independiente Medellin",44,43.3,335,73,20,11,3,4,1.2,1.14,"Local"
4994,2026,"Apertura","Independiente Medellin","Deportivo Pereira",56,56.7,452,92,13,9,1,2,0.5,0.41,"Visitante"
